기준_년_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수,기준_분기_코드
2020,A,골목상권,1000120,왕십리로6길,20,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,3,3
2020,A,골목상권,1000121,용답29길,27,1,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,3
2020,A,골목상권,1000122,용답중앙길,6,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000123,장터길,38,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,11,3
2020,A,골목상권,1000124,청계천로10나길,21,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,6,3
2020,A,골목상권,1000125,한림말3길,11,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3
2020,A,골목상권,1000126,한림말길,13,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3
2020,A,골목상권,1000127,광나루로12길,27,1,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,1,3
2020,A,골목상권,1000128,광나루로24길,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,1,3
2020,A,골목상권,1000129,광나루로36길,22,1,1,NA,NA,2,1,NA,NA,NA,NA,NA,1,NA,3,NA,NA,NA,NA,1,3
2020,A,골목상권,1000130,광나루로37길,11,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
2020,A,골목상권,1000131,광나루로40길,18,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,3
2020,A,골목상권,1000132,광나루로52길,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000133,긴고랑로20길,22,3,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,3
2020,A,골목상권,1000134,긴고랑로7길,27,NA,1,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,3
2020,A,골목상권,1000135,긴고랑로8길,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
2020,A,골목상권,1000136,긴고랑로9길,17,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,3
2020,A,골목상권,1000137,능동로13길,22,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,1,3
2020,A,골목상권,1000138,능동로19길,12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,3
2020,A,골목상권,1000139,능동로34길,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000140,능동로3길,14,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
2020,A,골목상권,1000141,능동로4길,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000142,동일로18길,19,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,3
2020,A,골목상권,1000143,동일로24길,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000144,뚝섬로23길,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000145,뚝섬로24길,13,1,NA,NA,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000146,뚝섬로48길,17,1,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
2020,A,골목상권,1000147,뚝섬로54길,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000148,뚝섬로58길,13,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
2020,A,골목상권,1000149,뚝섬로64길,15,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,3
2020,A,골목상권,1000150,면목로17길,19,2,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3
2020,A,골목상권,1000151,아차산로40길,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
2020,A,골목상권,1000152,아차산로51길,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000153,아차산로55길,6,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000154,아차산로65길,8,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,3
2020,A,골목상권,1000155,아차산로78길,11,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,5,3
2020,A,골목상권,1000156,용마산로21길,27,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,7,3
2020,A,골목상권,1000157,용마산로3길,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000158,자양로11길,16,1,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000159,자양로15길,12,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000160,자양로26길,12,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,3
2020,A,골목상권,1000161,자양로45길,27,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,2,3
2020,A,골목상권,1000162,자양로50길,16,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
2020,A,골목상권,1000163,자양로53길,10,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3
2020,A,골목상권,1000164,자양번영로3길,6,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
2020,A,골목상권,1000165,천호대로109길,33,NA,3,NA,NA,3,1,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,1,3,3
2020,A,골목상권,1000166,천호대로123길,25,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3
2020,A,골목상권,1000167,천호대로129길,24,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,3
2020,A,골목상권,1000168,경희대로3길,13,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000169,경희대로4길,14,NA,NA,NA,NA,2,1,NA,NA,NA,5,NA,1,NA,4,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000170,난계로30길,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000171,답십리로23길,3,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
2020,A,골목상권,1000172,답십리로56길,9,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
2020,A,골목상권,1000173,답십리로60길,9,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
2020,A,골목상권,1000174,답십리로63길,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000175,답십리로64길,5,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
2020,A,골목상권,1000176,답십리로68길,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000177,답십리로69길,13,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,3
2020,A,골목상권,1000178,답십리로72길,7,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
2020,A,골목상권,1000179,망우로18가길,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000180,망우로18길,8,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000181,망우로21길,10,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,3
2020,A,골목상권,1000182,무학로16길,5,2,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
2020,A,골목상권,1000183,무학로45길,9,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,3
2020,A,골목상권,1000184,사가정로13길,13,1,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
2020,A,골목상권,1000185,사가정로23가길,9,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000186,사가정로2길,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000187,서울시립대로16길,5,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000188,서울시립대로29길,11,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2,3
2020,A,골목상권,1000189,서울시립대로4길,14,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,3
2020,A,골목상권,1000190,약령시로17길,12,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3
2020,A,골목상권,1000191,왕산로32길,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000192,왕산로33길,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,3
2020,A,골목상권,1000193,왕산로43길,20,1,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,3
2020,A,골목상권,1000194,이문로42길,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000195,장한로14길,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000196,장한로25길,14,1,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
2020,A,골목상권,1000197,장한로26가길,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,3
2020,A,골목상권,1000198,장한로26길,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,3
2020,A,골목상권,1000199,장한로27가길,5,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
2020,A,골목상권,1000200,장한로27길,8,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,3
2020,A,골목상권,1000201,장한로5길,10,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000202,장한로8길,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
2020,A,골목상권,1000203,전농로29길,6,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
2020,A,골목상권,1000204,전농로3길,7,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
2020,A,골목상권,1000205,전농로4길,9,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,3
2020,A,골목상권,1000206,제기로21길,4,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000207,제기로5길,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,2,3
2020,A,골목상권,1000208,천장산로7길,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,3
2020,A,골목상권,1000209,천호대로12길,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000210,천호대로17길,16,NA,NA,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3
2020,A,골목상권,1000211,천호대로45길,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000212,천호대로77길,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000213,천호대로97길,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000214,한천로14길,17,2,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3
2020,A,골목상권,1000215,한천로33길,8,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,3
2020,A,골목상권,1000216,한천로40길,10,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
2020,A,골목상권,1000217,한천로46길,9,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000218,휘경로14길,6,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3
2020,A,골목상권,1000219,휘경로23길,5,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
2020,A,골목상권,1000220,휘경로2길,19,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,2,3
2020,A,골목상권,1000221,휘경로3길,16,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,1,3
2020,A,골목상권,1000222,겸재로29길,25,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,3
2020,A,골목상권,1000223,겸재로36길,14,1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,3
2020,A,골목상권,1000224,겸재로54길,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
2020,A,골목상권,1000225,공릉로12가길,4,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,3
2020,A,골목상권,1000226,공릉로2길,24,1,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3
2020,A,골목상권,1000227,답십리로75길,6,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
2020,A,골목상권,1000228,동일로100길,13,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
2020,A,골목상권,1000229,동일로101길,15,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3
2020,A,골목상권,1000230,동일로112길,16,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,3
2020,A,골목상권,1000231,동일로123길,19,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,3
2020,A,골목상권,1000232,동일로130길,16,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3
2020,A,골목상권,1000233,동일로139가길,15,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,3,3
2020,A,골목상권,1000234,동일로139길,7,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3
2020,A,골목상권,1000235,동일로140길,10,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,3
